image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2009_000513.jpg,0.9999617338180542,0.00037835355033166707,2.034912904491648e-05,0.00011452628677943721,0.0003563808568287641,0.0008587340707890689,0.0003198619233444333,9.33735936996527e-05,3.100738467765041e-05,1.5099282791197766e-05,0.00016259665426332504,6.621175998589024e-05,0.0001845211663749069,1.6108027921291068e-05,0.005809289403259754,7.972527782840189e-06,0.0009787159506231546,1.8167964299209416e-05,2.8013027986162342e-05,9.08902620722074e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000516.jpg,4.056191392010078e-05,1.9494684238452464e-05,0.00312000117264688,0.9999167919158936,8.576265099691227e-05,0.000964710779953748,0.0005358622875064611,0.0006462393212132156,4.121841266169213e-05,3.141883644275367e-05,6.349675095407292e-05,0.00048238699673675,1.0956236110359896e-05,4.4361502659739926e-05,0.1497780829668045,0.00011420033115427941,0.00010037316678790376,6.578276043001097e-06,4.6538836613763124e-05,1.643601899559144e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000519.jpg,0.0016649282770231366,0.0020363484509289265,0.0002735808084253222,0.0007182179833762348,5.7779892813414335e-05,0.9979279041290283,0.7474365830421448,0.0001531770540168509,0.0001659037807257846,4.92582876177039e-05,0.00012461451115086675,0.00028553593438118696,0.0008535952656529844,0.006009852979332209,0.05208970233798027,0.0005214650300331414,0.0007235048105940223,1.815073483157903e-05,0.006439256016165018,3.157894389005378e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000523.jpg,5.765121022704989e-05,0.00020268505613785237,8.518656250089407e-05,0.0013221865519881248,0.0003936331777367741,0.00010361037857364863,0.9989761114120483,0.002250449499115348,0.004663652740418911,0.00013486617535818368,0.009139410220086575,0.0002897105587180704,4.735375478048809e-05,2.3353828510153107e-05,0.01441232580691576,0.00016159709775820374,0.0003031239320989698,8.692623669048771e-05,0.0003204515960533172,1.4497933079837821e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000526.jpg,1.9210800019209273e-05,0.00770769827067852,0.000759500777348876,0.0005584977916441858,0.0037875298876315355,0.0004990505403839052,0.008078760467469692,0.012092367745935917,0.03532598912715912,0.0004973701434209943,0.0007058894261717796,0.009455411694943905,3.6178797017782927e-05,0.0010863897623494267,0.00038023092201910913,0.986661970615387,0.00010763216414488852,0.0031359430868178606,0.0001380638568662107,0.0008080875268206
../data/VOCdevkit/VOC2012\JPEGImages\2009_000536.jpg,3.2431449653813615e-05,0.00010206259321421385,0.998768150806427,0.0002755049499683082,0.0004133503825869411,5.227454676060006e-05,2.0346935343695804e-05,0.0005040288669988513,1.690328645054251e-05,4.116419950150885e-05,0.00019498523033689708,0.33145010471343994,0.00011786063987528905,3.9437658415408805e-05,0.0024255337193608284,1.925230390042998e-05,0.0003462674794718623,0.00012926250929012895,1.959361270564841e-06,5.8236870245309547e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000542.jpg,0.00023548783792648464,0.0002117920375894755,0.00036553546669892967,0.01157895103096962,0.00016131598385982215,0.0006510780658572912,0.9999480247497559,0.0011207861825823784,0.0004525272233877331,0.0001993619225686416,0.0020247146021574736,0.001647674129344523,0.0007920401403680444,0.0032818999607115984,0.0713130459189415,0.0012334014754742384,0.000437660317402333,4.032487777294591e-05,0.00027161312755197287,8.370166142412927e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000545.jpg,0.9986263513565063,8.067261660471559e-05,1.932026498252526e-05,0.000133954657940194,0.00021526793716475368,0.0006009091157466173,0.03518989682197571,0.00043524286593310535,2.17207725654589e-05,2.0855319235124625e-05,0.0001352512335870415,4.2056195525219664e-05,0.00013448283425532281,0.00016766281623858958,0.004308689851313829,1.3707226571568754e-05,0.00047285755863413215,3.0348883228725754e-05,0.00015821612032596022,0.0007363235927186906
../data/VOCdevkit/VOC2012\JPEGImages\2009_000549.jpg,8.623074973002076e-05,0.00044264824828132987,0.00018089763761963695,7.077643203956541e-06,0.023077692836523056,3.155479862471111e-05,1.572572728036903e-05,0.00041719982982613146,0.0013459071051329374,1.2120830206185929e-06,1.4378609193954617e-05,3.6930665373802185e-05,6.544042116729543e-05,5.971125119685894e-06,0.001791754039004445,0.0014294990105554461,3.1872899853624403e-05,0.0008442275575362146,3.683499380713329e-05,1.0
../data/VOCdevkit/VOC2012\JPEGImages\2009_000550.jpg,5.054099347034935e-06,0.0001091806625481695,0.0027751827146857977,2.59212883975124e-05,0.001041865791194141,0.000510416750330478,0.0006056772544980049,0.0009820701088756323,0.009325549937784672,0.0002165194891858846,0.000772235740441829,0.9657799005508423,3.340870898682624e-05,0.000514076033141464,0.06000159680843353,0.0004469956911634654,3.000066863023676e-05,0.0014314388390630484,3.808199835475534e-05,0.0006461050943471491
../data/VOCdevkit/VOC2012\JPEGImages\2009_000552.jpg,0.00016082238289527595,0.0031679661478847265,9.385895828017965e-05,0.0005284413346089423,0.004353721160441637,0.0004470579151529819,0.020425911992788315,0.0012127731461077929,0.6562995314598083,7.592343899887055e-05,0.011950001120567322,0.0011237635044381022,0.001648108707740903,0.0025090600829571486,0.9996834993362427,0.009573228657245636,0.00027458369731903076,0.06092841178178787,8.570682257413864e-05,0.004738109186291695
../data/VOCdevkit/VOC2012\JPEGImages\2009_000558.jpg,0.00016413364210166037,0.003779598046094179,0.0002031767216976732,0.0013504538219422102,0.00034205024712719023,0.9790549278259277,0.232462078332901,0.0001718662679195404,0.00021537714928854257,0.0001926993136294186,0.0003082672192249447,0.0030314025934785604,0.0001414592406945303,0.0017255825223401189,0.36692413687705994,0.0006718119257129729,0.0002999956486746669,0.00014138709229882807,0.0039047920145094395,0.0005391321610659361
../data/VOCdevkit/VOC2012\JPEGImages\2009_000559.jpg,0.0001897642796393484,0.0009202329092659056,0.020351054146885872,0.006964392028748989,0.002943611703813076,0.0005462663248181343,0.008612009696662426,7.770064985379577e-05,0.003412060672417283,0.02361598238348961,0.0006367550231516361,0.0031695852521806955,0.20570829510688782,0.00033949510543607175,0.04091779515147209,0.002786028664559126,0.0012197508476674557,0.001192943542264402,0.0001383390190312639,8.693544077686965e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000563.jpg,0.0002240473695565015,0.0023281790781766176,9.516112913843244e-05,0.0001976175553863868,0.005441388115286827,0.000173238106071949,0.0018242561491206288,0.0017217285931110382,0.028289105743169785,0.00017717084847390652,0.00010828256927197799,0.0006237291963770986,1.824982427933719e-05,6.772987399017438e-05,0.0656387060880661,0.003027598839253187,0.0001141316388384439,0.997856080532074,6.827348261140287e-05,0.006426830310374498
../data/VOCdevkit/VOC2012\JPEGImages\2009_000566.jpg,0.00018201291095465422,0.0005514486110769212,0.00010565299453446642,0.00018178085156250745,0.004513246938586235,0.0005785293760709465,0.0026747824158519506,0.9947258830070496,0.00041231713839806616,0.001336359535343945,0.0001078280620276928,0.0011106207966804504,0.0004998741787858307,0.0002526955504436046,0.006654845550656319,0.00344119337387383,0.00023296897416003048,0.0010411955881863832,5.3391897381516173e-05,0.0020122909918427467
../data/VOCdevkit/VOC2012\JPEGImages\2009_000568.jpg,0.007467012852430344,0.00036355038173496723,0.00043311549234203994,0.005312253255397081,0.0001326959318248555,0.33755940198898315,0.06935549527406693,0.00016965191753115505,0.00016926511307246983,9.061140190169681e-06,0.00022711351630277932,0.0008322951616719365,0.0024205290246754885,0.0005462694098241627,0.013391947373747826,0.0004861691559199244,0.0006057124701328576,0.00035211219801567495,0.0007834059651941061,0.00011826535774162039
../data/VOCdevkit/VOC2012\JPEGImages\2009_000573.jpg,0.00015151406114455312,0.9997602105140686,6.238179776119068e-05,0.00013773342652712017,0.05649370700120926,0.0072797564789652824,0.12435222417116165,0.000226680189371109,0.0017623368185013533,0.00029757237643934786,3.2293126423610374e-05,0.0009660079958848655,2.8337388357613236e-05,0.0007700829301029444,0.010828342288732529,0.3485627770423889,0.00019564897229429334,0.0012599965557456017,5.000934106647037e-05,0.00010566577839199454
../data/VOCdevkit/VOC2012\JPEGImages\2009_000574.jpg,0.002112233079969883,0.00017705853679217398,0.0018185402732342482,0.00022897972667124122,6.855165702290833e-05,0.0005722206551581621,0.005009119864553213,9.19475860428065e-05,4.3981093767797574e-05,0.9822470545768738,3.650223516160622e-05,0.0001865751837613061,0.006194933317601681,0.00036527507472783327,0.0037579818163067102,4.9109563406091183e-05,0.04794469103217125,0.00013387676153797656,0.0007766400231048465,1.5602561688865535e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000590.jpg,3.411494617466815e-05,0.00387019757181406,0.02936478890478611,0.00016218554810620844,0.0069344304502010345,0.00010614538041409105,0.007618473842740059,0.00017853276222012937,0.09843234717845917,0.0002797131601255387,0.0010920489439740777,0.0006669819122180343,4.4293992687016726e-05,0.0013790748780593276,0.000654401839710772,0.3322608470916748,0.00044473522575572133,0.00016761613369453698,0.0005072641070000827,0.0002350845024921
../data/VOCdevkit/VOC2012\JPEGImages\2009_000593.jpg,0.00020562982535921037,0.0002276830782648176,0.005664727184921503,0.0004946789122186601,0.0023233811371028423,0.0001129717638832517,0.00043180063948966563,0.0026408752892166376,0.0011392328888177872,0.0003167073300573975,0.00036655410076491535,0.9992456436157227,4.0609640564071015e-05,0.00030308665009215474,0.0022004912607371807,0.000600548111833632,0.0073312376625835896,0.0017246847273781896,8.448969310848042e-05,8.72195087140426e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000597.jpg,0.001116812927648425,0.0009456654661335051,0.00042174651753157377,0.0033050146885216236,0.0014579853741452098,0.008972355164587498,0.07074035704135895,0.0001016690002870746,0.0020724167115986347,9.32371913222596e-05,0.00015745022392366081,0.0006238786736503243,0.014038155786693096,0.0034874321427196264,0.05483405664563179,0.0166573915630579,0.0005551845533773303,0.0005760286585427821,0.832511842250824,0.0025834045372903347
../data/VOCdevkit/VOC2012\JPEGImages\2009_000606.jpg,2.1404412109404802e-05,0.0005027276347391307,0.006013363599777222,0.000860121741425246,0.0007166334544308484,0.0002662810729816556,0.003228409681469202,0.00322040356695652,0.012824631296098232,6.081460742279887e-05,0.0013093561865389347,0.0009048604988493025,0.001300570322200656,0.000320069317240268,0.9997219443321228,0.0004165107966400683,0.0008056432707235217,0.01789953000843525,0.0009749314631335437,0.004708093125373125
../data/VOCdevkit/VOC2012\JPEGImages\2009_000608.jpg,0.00030379253439605236,0.0016423168126493692,0.015050388872623444,0.9903594255447388,0.0004280547727830708,0.000594169192481786,0.0003102160117123276,0.00013663785648532212,1.1221755812584888e-05,0.00021658286277670413,4.370748138171621e-05,0.00012880713620688766,0.0004034002195112407,0.0011083099525421858,0.2684175968170166,0.0002283022040501237,0.000486892880871892,0.000870230607688427,6.563428905792534e-05,5.654622509609908e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000611.jpg,2.730479354795534e-05,0.0005648900405503809,0.000519941037055105,4.791434184880927e-05,4.105435436940752e-05,7.719599670963362e-05,0.08179761469364166,0.00013731901708524674,1.825889376050327e-05,1.897352558444254e-05,1.038864502334036e-05,0.00014702520275022835,0.00010618274245643988,0.9999072551727295,0.0008531944476999342,0.0035265737678855658,3.5325683711562306e-05,0.00013453440624289215,0.00013583400868810713,9.149188372248318e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000614.jpg,0.00010096921323565766,0.0007298367563635111,0.001767820562236011,0.00016762413724791259,0.0003571355773601681,2.9485614504665136e-05,0.000314442440867424,0.9573138356208801,0.004385818727314472,1.1968842045462225e-05,0.004388467874377966,0.00201989128254354,0.00013050346751697361,0.0008042404078878462,0.000992258545011282,0.028770454227924347,3.3331500617350684e-06,0.0004940938670188189,8.406253073189873e-06,0.001501697115600109
../data/VOCdevkit/VOC2012\JPEGImages\2009_000615.jpg,6.318778468994424e-05,0.000977125484496355,0.0003196850884705782,0.0010995945194736123,0.006059893872588873,5.7478289818391204e-05,0.004498130176216364,0.004353004042059183,0.37418076395988464,7.797082798788324e-05,0.029245898127555847,0.0019432267872616649,0.0012515158159658313,0.0008520675473846495,0.992214024066925,0.06556475907564163,5.793012314825319e-05,0.004358883015811443,5.525922097149305e-05,0.02172645553946495
../data/VOCdevkit/VOC2012\JPEGImages\2009_000619.jpg,3.340803596074693e-05,0.00037951243575662374,0.9997228980064392,0.0002014279889408499,0.00030370973399840295,0.0001504449755884707,0.0008217291324399412,0.000252113415626809,0.0009050528751686215,3.999776527052745e-05,8.780616917647421e-05,7.170057506300509e-05,2.5610608645365573e-05,0.0001746791967889294,0.0005961437709629536,3.483731052256189e-05,0.05586551874876022,5.8333978813607246e-05,4.923968845105264e-06,0.00070558040169999
../data/VOCdevkit/VOC2012\JPEGImages\2009_000624.jpg,1.5363143575086724e-06,0.0030380128882825375,0.0002710954286158085,0.0013694369699805975,0.0004434483125805855,0.0015403426950797439,0.07777533680200577,0.002259323839098215,0.9683521389961243,0.00042575670522637665,0.008015363477170467,0.0008377271005883813,0.0016816555289551616,0.0009486569324508309,0.0012739816447719932,0.3869911730289459,1.8836810340872034e-05,9.709355799714103e-05,7.60556067689322e-05,0.0003200430946890265
../data/VOCdevkit/VOC2012\JPEGImages\2009_000625.jpg,0.8684771656990051,0.0012558168964460492,0.2916623651981354,0.004253908526152372,0.00019461632473394275,0.0021606958471238613,0.00040358424303121865,0.000511681311763823,5.1497481763362885e-05,0.00015396956587210298,9.794817015063018e-05,0.00046964306966401637,0.00042525207391008735,0.00024261490034405142,0.018488235771656036,0.00016267852333839983,0.0013568326830863953,0.00035915407352149487,0.00022389937657862902,0.0002963823499158025
../data/VOCdevkit/VOC2012\JPEGImages\2009_000628.jpg,7.493358225474367e-06,0.00041761144530028105,4.736608389066532e-05,2.7879686967935413e-06,0.00032136208028532565,5.532755676540546e-05,0.002094173338264227,3.6962199374102056e-05,2.2535106836585328e-05,0.0005704897339455783,4.56116958957864e-06,3.816394746536389e-05,4.5642089389730245e-05,2.4615228539914824e-05,0.003308235900476575,5.96028876316268e-05,0.00011031086614821106,3.579246140361647e-06,0.9999997615814209,8.72186319611501e-07
../data/VOCdevkit/VOC2012\JPEGImages\2009_000631.jpg,1.1018654731742572e-05,0.00021290539007168263,9.504967601969838e-05,0.0001268673804588616,0.008789808489382267,9.522089385427535e-06,0.9290406107902527,0.0013503695372492075,0.0027159692253917456,7.429278048221022e-05,0.0003869755601044744,0.0045193033292889595,3.7461372812686022e-06,0.006189877167344093,0.00013361594756133854,9.417939145350829e-05,2.195964589191135e-05,0.0001452736323699355,0.014620787464082241,2.0781839339178987e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000634.jpg,3.047376412723679e-05,0.9999642372131348,0.00033635037834756076,5.302433419274166e-05,0.05663671717047691,0.0063642519526183605,0.0416412428021431,0.00011118614202132449,0.0023380329366773367,0.00018590623221825808,0.00013255517114885151,9.880106517812237e-05,3.491294046398252e-05,0.00032253918470814824,0.0021951778326183558,0.008405729196965694,0.0008420664235018194,0.0002532575454097241,0.00280824676156044,4.135266499361023e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000637.jpg,0.0005123011651448905,0.0012242846423760056,0.0004311503726057708,0.00040619925130158663,0.002286342205479741,0.0007339494186453521,0.013956760987639427,8.309047552756965e-05,0.00016884099750313908,0.0003110719262622297,0.0020547183230519295,0.000163618300575763,0.0007257958641275764,0.9455716609954834,0.991334855556488,0.0003129304095637053,0.00040068765520118177,0.00016616737411823124,0.00020327458332758397,2.351706825720612e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000641.jpg,0.00012582718045450747,0.0006202739314176142,0.000730823609046638,0.0003126435331068933,0.0034527420066297054,0.000897533493116498,0.003229707945138216,0.0038066741544753313,0.00020546381711028516,0.06535566598176956,0.00014237115101423115,0.007530088070780039,0.0003621644282247871,0.0004601016698870808,0.005460621323436499,0.0004044389061164111,0.8248246908187866,0.00028831660165451467,0.0001993579207919538,4.59069233329501e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000647.jpg,5.36537936568493e-06,7.329684012802318e-05,2.457573100400623e-05,9.231393778463826e-05,0.0006089392118155956,4.6238506911322474e-05,0.0013363626785576344,0.0025938237085938454,0.00012930441880598664,0.00032133786589838564,0.00023894026526249945,0.9816905856132507,0.10701990872621536,0.04346395283937454,0.006144402083009481,0.002278323285281658,5.541399514186196e-05,0.00010519808711251244,1.3275777746457607e-05,4.6036384446779266e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000648.jpg,0.0002709631226025522,0.0008674332057125866,0.0019497436005622149,0.0022756909020245075,0.0006212515872903168,0.9866032600402832,0.016459766775369644,0.0004376492870505899,6.63570172036998e-05,0.0001464620145270601,0.00031042841146700084,0.0008727209060452878,0.00043922741315327585,0.0007866236846894026,0.04990825057029724,0.0008265402284450829,0.006716445554047823,0.0010466917883604765,0.0005102669238112867,0.0003368039324413985
../data/VOCdevkit/VOC2012\JPEGImages\2009_000658.jpg,1.352110416519281e-06,0.00011673252447508276,3.622979056672193e-05,2.984059574373532e-05,3.914218541467562e-05,0.0001259340060641989,0.0004577533691190183,4.233028812450357e-05,7.028342224657536e-05,0.00015664249076507986,2.5706625820021145e-05,0.0005776577163487673,3.4734010114334524e-05,0.0007377272704616189,0.07272221148014069,0.002314081182703376,7.018355972832069e-05,2.196289278799668e-05,0.9999979734420776,4.347501817392185e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000661.jpg,0.17689724266529083,0.0002889990864787251,0.0004281015135347843,0.0007931579020805657,4.1244085878133774e-05,0.0006344666471704841,0.9214442372322083,0.00023556822270620614,1.9226343283662573e-05,0.00010225362348137423,5.5927408538991585e-05,2.14520678127883e-05,5.646647696266882e-05,0.007682621944695711,0.4465453624725342,9.570788097335026e-05,0.0004425925144460052,3.448581310294685e-06,0.031681351363658905,5.470907353810617e-07
../data/VOCdevkit/VOC2012\JPEGImages\2009_000664.jpg,1.9092462366643304e-07,0.004928832873702049,0.9999990463256836,1.51155618368648e-05,0.001340696937404573,3.9449318137485534e-05,4.0263203118229285e-05,0.0001406318333465606,2.2081087081460282e-05,6.262083388719475e-06,1.99362079911225e-06,2.6619127311278135e-06,2.677451448107604e-05,0.00022374102263711393,4.545283809420653e-05,6.350332114379853e-06,2.861953544197604e-05,3.7344139855122194e-05,0.00017035446944646537,0.00022393012477550656
../data/VOCdevkit/VOC2012\JPEGImages\2009_000670.jpg,0.0003181802749168128,0.0001510597940068692,0.04147576913237572,0.000475710112368688,0.0004925179528072476,8.436296047875658e-05,0.0014368033735081553,0.00033586478093639016,6.789943290641531e-05,0.02876732125878334,9.94751972029917e-05,0.06252488493919373,0.0005051901680417359,0.0014107434544712305,0.0010768627980723977,4.8846974095795304e-05,0.24732467532157898,0.0002688606909941882,0.00013513430894818157,0.0001209542024298571
../data/VOCdevkit/VOC2012\JPEGImages\2009_000674.jpg,1.2894713108835276e-05,0.00027353540644980967,0.0014028550358489156,0.0008908703457564116,0.017954310402274132,7.81667695264332e-05,0.00036406092112883925,0.007661683019250631,0.024165939539670944,0.00043152846046723425,0.002343581523746252,0.0054145026952028275,0.00018302997341379523,0.0007034302107058465,0.930173397064209,0.02723041921854019,0.0003799323458224535,0.42855557799339294,1.9548988348105922e-05,0.0028149958234280348
../data/VOCdevkit/VOC2012\JPEGImages\2009_000675.jpg,4.458179773791926e-06,0.0003730011230800301,0.0004444894439075142,3.212232331861742e-05,0.0004465279052965343,6.746622239006683e-05,0.0011785805691033602,0.04561625421047211,0.012475552037358284,0.0011663691839203238,5.291794877848588e-05,0.08904804289340973,1.2364122994767968e-05,0.0006087837391532958,0.0003822839062195271,0.0004838753375224769,0.97227942943573,5.1547991461120546e-05,1.9176717614755034e-05,7.469734555343166e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000676.jpg,3.329719038447365e-05,0.9799963235855103,0.00036671938141807914,0.00040249983430840075,0.0012916537234559655,0.0038910210132598877,0.1112251728773117,0.00035184272564947605,0.00013934678281657398,0.00026955598150379956,3.220170037820935e-05,0.00043783790897578,0.0022861321922391653,0.09167378395795822,0.4810056686401367,0.027418147772550583,0.0005112610524520278,0.001266881125047803,0.0006099001620896161,2.8549124181154184e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000677.jpg,0.00012711707677226514,0.00034984594094567,0.9758476614952087,0.0008489482570439577,0.0002146825281670317,3.2676365663064644e-05,0.001372778438962996,0.0031263118144124746,4.4169269131089095e-06,0.00020745754591189325,3.923396798199974e-05,0.0005518613616004586,0.0008751587010920048,6.716067582601681e-05,0.012591438367962837,0.00048304678057320416,4.831485421163961e-05,4.578184598358348e-05,6.265419506235048e-05,8.562373841414228e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000681.jpg,0.00045895486255176365,1.1247104339418001e-05,0.00873475056141615,9.102103649638593e-05,0.0010708699701353908,9.183726433548145e-06,0.00013865582877770066,0.9975128173828125,0.005564637016505003,0.00038708181818947196,0.0010614283382892609,0.2113146334886551,0.0006924014305695891,5.932556177867809e-06,0.00030394986970350146,0.0014027160359546542,8.339283522218466e-05,0.004579527303576469,4.359140802989714e-06,0.0004177370574325323
../data/VOCdevkit/VOC2012\JPEGImages\2009_000683.jpg,9.988582314690575e-05,0.0024429718032479286,0.00035392105928622186,0.00035817615571431816,3.418718188186176e-05,0.0018044825410470366,0.9998735189437866,0.0012522926554083824,7.889074913691729e-05,0.001189803471788764,0.0001082171147572808,0.0015468635829165578,0.00039548921631649137,0.0023351581767201424,0.18577231466770172,0.000310550385620445,0.00134927942417562,6.723860133206472e-05,0.00022434128914028406,1.2261039955774322e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000689.jpg,1.700045231700642e-06,6.220898649189621e-05,0.00014080652908887714,2.0025343474117108e-05,9.111881809076294e-05,2.2889513275003992e-05,2.7516658519743942e-05,1.981627610803116e-05,5.685117866960354e-05,0.00021265364193823189,1.0445011866977438e-05,0.0012782649137079716,2.6770789190777577e-05,2.085941559926141e-05,0.004464258439838886,0.0002074571675620973,0.00013229013711679727,1.5268439028659486e-06,1.0,1.4332417777040973e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000691.jpg,8.637362043373287e-05,3.315359208500013e-05,0.00012236778275109828,0.000876095553394407,0.002988043474033475,7.812250987626612e-05,0.00041650046478025615,4.9206129915546626e-05,8.856653585098684e-05,0.004727586172521114,4.4215663365321234e-05,0.0009612637222744524,0.9993428587913513,4.919969796901569e-05,0.00684362230822444,0.00023821828654035926,2.1291054508765228e-05,3.50033187714871e-05,3.462481254246086e-05,0.0001706079056020826
../data/VOCdevkit/VOC2012\JPEGImages\2009_000702.jpg,2.4564192244724836e-06,9.396571113029495e-05,0.00024180547916330397,7.033966539893299e-06,0.0003492259420454502,3.9370661397697404e-05,0.0005256489966996014,0.007366986945271492,7.495951285818592e-05,0.0015407599275931716,9.084719749807846e-06,0.4982058107852936,0.0020767999812960625,6.266662239795551e-05,5.200482974032639e-06,0.0004875832819379866,0.005702039692550898,7.711964826739859e-06,1.2425435670593288e-05,0.00025545977405272424
../data/VOCdevkit/VOC2012\JPEGImages\2009_000704.jpg,3.855087561532855e-05,0.002535817911848426,4.8565594624960795e-05,0.0004667581815738231,0.04152438044548035,0.000527513911947608,0.0017893166514113545,0.0009885719045996666,0.11180874705314636,5.213624535826966e-05,0.015228021889925003,0.0007064927485771477,0.00027213621069677174,0.0002978866104967892,0.9998750686645508,0.03458338975906372,0.0001437886676285416,0.0060422164388000965,0.00011495397484395653,0.938426673412323
../data/VOCdevkit/VOC2012\JPEGImages\2009_000705.jpg,0.00028984263190068305,0.00031568363192491233,7.804990309523419e-05,0.004275138024240732,0.0012376585509628057,0.0006322444532997906,0.06529874354600906,3.1356339604826644e-05,0.00032832997385412455,0.0002636567805893719,0.00035529633169062436,0.0007248364272527397,0.9999067783355713,4.5783592213410884e-05,0.20376279950141907,0.0015764175914227962,0.0013632377376779914,0.00034521109773777425,0.0007762027671560645,0.0002424833073746413
../data/VOCdevkit/VOC2012\JPEGImages\2009_000712.jpg,2.092628346872516e-05,8.386573608731851e-05,0.00010210571781499311,7.446407107636333e-05,4.021823042421602e-05,0.00013132288586348295,0.0036840212997049093,7.32038961359649e-06,9.341162513010204e-05,5.273739589028992e-05,1.4871716302877758e-05,0.000182349220267497,4.394302595756017e-05,0.00020695020793937147,0.011755104176700115,0.0005230405949987471,4.782404357683845e-05,6.035998922016006e-06,0.9999929666519165,1.2586848242790438e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000716.jpg,1.2037890883220825e-05,3.491074312478304e-05,0.024861782789230347,1.1704270946211182e-05,3.739716703421436e-05,1.0016052328865044e-05,0.00010948582348646596,0.9984862208366394,0.0006234959000721574,4.649962284020148e-05,0.00020559335825964808,1.596523361513391e-05,1.0343437679694034e-05,4.1440540371695533e-05,9.9286982731428e-05,0.10881323367357254,0.0001085834446712397,0.0019525126554071903,3.8007856346666813e-06,0.00012427513138391078
../data/VOCdevkit/VOC2012\JPEGImages\2009_000719.jpg,0.00015437927504535764,0.0005601851153187454,0.00010591919999569654,0.00029000293579883873,0.00035520148230716586,0.00021801638649776578,0.017435817047953606,0.002021447056904435,0.00029463364626280963,1.82172552740667e-05,0.0003467502538114786,0.0002617302816361189,0.00020470668096095324,0.9982039928436279,0.9467660784721375,0.0017726405058056116,5.2629933634307235e-05,6.489442603196949e-05,6.205339741427451e-05,5.088255420560017e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000723.jpg,0.0008374130702577531,7.168082083808258e-05,0.00016814054106362164,0.9999932050704956,1.846411578299012e-05,0.004593410529196262,0.0015181725611910224,0.00032320531317964196,9.96320231934078e-05,8.335665188496932e-05,0.00016876825247891247,3.9050391933415085e-05,7.276276301126927e-05,0.000213063380215317,0.3233155310153961,0.00023262470494955778,0.0004002097120974213,4.748837818624452e-05,7.892295252531767e-05,9.8264186817687e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000724.jpg,3.073204425163567e-05,0.8203144669532776,0.0004044913512188941,3.890309017151594e-05,0.008632160723209381,0.00062035076553002,0.0014951697085052729,0.0001528869615867734,0.005402970593422651,0.0009925110498443246,0.0005464970599859953,0.0017915460048243403,9.152681013802066e-05,0.03840289264917374,0.7993622422218323,0.002376757562160492,0.00043094143620692194,0.0030859943944960833,0.00010795296111609787,0.00065345608163625
../data/VOCdevkit/VOC2012\JPEGImages\2009_000725.jpg,0.00037412362871691585,0.00023962496197782457,0.00684443861246109,0.0021419525146484375,0.00025383842876181006,8.861198148224503e-05,0.0006571273552253842,0.0010122759267687798,4.241455826559104e-06,0.001183042535558343,1.1983472177234944e-05,0.02693779021501541,0.0001260197750525549,0.00011773403093684465,0.001520637422800064,9.727732685860246e-05,0.8207845091819763,0.0016828192165121436,8.145804713421967e-06,7.295563409570605e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000726.jpg,3.261322854086757e-05,0.0014700581086799502,0.0003118442837148905,0.003524498548358679,0.003111866768449545,3.8140260585350916e-05,0.9998552799224854,0.0014120928244665265,0.0004646260931622237,0.0018806037260219455,0.0016969997668638825,0.0019471722189337015,0.0012417412362992764,0.00362213421612978,0.9803693890571594,0.0022412457037717104,0.0004628690949175507,7.167727017076686e-05,1.3448315257846843e-05,1.3958737326902337e-05
